,DayOfWeek,Date,Time,PdDistrict,Resolution,X,Y,Supervisor District,General Type,Distance,School Type,Sample num,Descript
70873,Sunday,Summer,17,BAYVIEW,"ARREST, BOOKED",-122.390478529234,37.7327208838049,10,CDC,close,Pre-School,100629,0
72207,Thursday,Spring,14,PARK,"ARREST, BOOKED",-122.45512727517,37.7695200227183,5,IND,far,High School,102521,0
70572,Sunday,Summer,17,NORTHERN,"ARREST, BOOKED",-122.41711683507201,37.7809595687701,6,CDC,very close,Pre-School,100178,1
74541,Wednesday,Summer,18,MISSION,NONE,-122.41947048851499,37.762270173991396,9,CDC,close,Pre-School,105823,0
76801,Thursday,Fall,11,TENDERLOIN,"ARREST, BOOKED",-122.412054141237,37.7816136403158,6,PS,close,High School,108970,0
66197,Tuesday,Winter,9,TENDERLOIN,"ARREST, BOOKED",-122.41431222924,37.77983391835871,6,CC,very close,College,93974,1
83099,Wednesday,Fall,9,BAYVIEW,"ARREST, BOOKED",-122.37700207993551,37.731010976896,10,CDC,very far,Pre-School,118522,1
73983,Friday,Winter,14,MISSION,"ARREST, BOOKED",-122.411332885127,37.7642516851931,9,CDC,very close,Pre-School,105038,1
75558,Saturday,Summer,15,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,107214,0
79149,Tuesday,Spring,21,SOUTHERN,NONE,-122.40716304695442,37.77973763389907,6,PS,very far,Primary School,112474,1
63683,Sunday,Summer,13,TENDERLOIN,"ARREST, BOOKED",-122.41431222924,37.77983391835871,6,CC,very close,College,90471,1
66776,Monday,Winter,12,BAYVIEW,"ARREST, BOOKED",-122.38827847038401,37.7353946024567,10,PS,close,Primary School,94795,2
64742,Friday,Fall,20,MISSION,"ARREST, BOOKED",-122.40913614527099,37.753588554572794,9,PS,close,High School,91947,2
66535,Friday,Winter,12,BAYVIEW,"ARREST, BOOKED",-122.388350949196,37.7495514817121,10,IND,very far,High School,94447,0
79791,Thursday,Summer,8,NORTHERN,"ARREST, BOOKED",-122.41918309636223,37.78309982445922,6,CDC,close,Pre-School,113413,1
76173,Saturday,Summer,18,BAYVIEW,"ARREST, BOOKED",-122.398182124033,37.7690432950422,6,CDC,very far,Pre-School,108078,2
83513,Tuesday,Summer,17,NORTHERN,NONE,-122.4177779326192,37.780308989340256,6,CDC,close,Pre-School,119147,4
71167,Saturday,Spring,9,MISSION,"ARREST, BOOKED",-122.421662616877,37.7648758178404,9,PS,far,Primary School,101034,4
74311,Thursday,Winter,12,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,105507,1
80313,Wednesday,Summer,12,CENTRAL,NONE,-122.41809076669236,37.786100745164475,6,CDC,very far,Pre-School,114207,1
82557,Monday,Fall,12,NORTHERN,"ARREST, BOOKED",-122.41788544104195,37.785437847196754,6,CDC,far,Pre-School,117656,1
66107,Friday,Winter,19,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,93848,4
73049,Sunday,Summer,15,BAYVIEW,"ARREST, BOOKED",-122.390965298144,37.7344291807899,10,PS,far,Primary School,103696,0
69664,Thursday,Spring,13,TENDERLOIN,"ARREST, BOOKED",-122.41219255572099,37.781604574125204,6,PS,close,High School,98863,0
63748,Tuesday,Summer,14,RICHMOND,"ARREST, CITED",-122.46620466789301,37.7725405391593,1,CDC,close,Pre-School,90556,0
67871,Monday,Spring,9,TARAVAL,"ARREST, BOOKED",-122.475381950468,37.718568592495,11,CDC,very far,Pre-School,96325,1
72671,Tuesday,Spring,11,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190013,6,IND,close,Primary School,103149,1
64921,Tuesday,Fall,19,INGLESIDE,NONE,-122.436012603397,37.7209675442264,11,CDC,very far,Pre-School,92197,3
75892,Tuesday,Spring,13,TENDERLOIN,"ARREST, BOOKED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,107671,1
66054,Monday,Fall,13,SOUTHERN,"ARREST, BOOKED",-122.40856003729601,37.7825859895625,6,IND,very far,Primary School,93776,1
80722,Friday,Winter,15,TENDERLOIN,"ARREST, BOOKED",-122.41550824278185,37.78165428060756,6,CDC,close,Pre-School,114840,1
77161,Thursday,Winter,1,RICHMOND,"ARREST, BOOKED",-122.48566705503401,37.7790623532174,1,CDC,close,Pre-School,109534,2
80291,Wednesday,Winter,2,SOUTHERN,"ARREST, BOOKED",-122.41471429557896,37.7762310404758,6,CDC,far,Pre-School,114172,1
79818,Thursday,Fall,7,MISSION,"ARREST, BOOKED",-122.41093275078151,37.769411384941975,6,IND,very far,Primary School,113455,3
75398,Wednesday,Spring,19,MISSION,"ARREST, BOOKED",-122.410954209205,37.7518688604658,9,IND,very close,Primary School,107000,4
82655,Wednesday,Summer,17,TENDERLOIN,JUVENILE BOOKED,-122.41588506578766,37.783516056415294,6,CDC,close,Pre-School,117801,2
67361,Thursday,Summer,17,SOUTHERN,"ARREST, BOOKED",-122.40942036456,37.7816150265786,6,PS,very far,High School,95611,1
71606,Wednesday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.41431222924,37.77983391835871,6,CC,very close,College,101658,0
69005,Sunday,Winter,17,RICHMOND,"ARREST, BOOKED",-122.46620466789301,37.7725405391593,1,CDC,close,Pre-School,97920,0
82628,Wednesday,Summer,15,MISSION,"ARREST, BOOKED",-122.4154527788212,37.76610616625396,9,PS,very far,Primary School,117756,4
68701,Sunday,Fall,11,RICHMOND,"ARREST, BOOKED",-122.48446082407,37.77629997763611,1,CDC,close,Pre-School,97473,2
72678,Monday,Fall,9,SOUTHERN,"ARREST, BOOKED",-122.408595110869,37.7837069301545,6,IND,very far,Primary School,103159,1
77739,Wednesday,Fall,14,MISSION,JUVENILE BOOKED,-122.40848848498301,37.755234182745106,9,PS,very close,High School,110399,2
65273,Thursday,Winter,13,RICHMOND,"ARREST, BOOKED",-122.46620466789301,37.7725405391593,1,CDC,close,Pre-School,92674,6
76878,Thursday,Summer,18,SOUTHERN,"ARREST, BOOKED",-122.409696355558,37.7817540588712,6,IND,far,Primary School,109091,0
80700,Wednesday,Summer,13,TARAVAL,"ARREST, BOOKED",-122.48356927083759,37.7230650556781,7,CDC,very far,Pre-School,114800,5
69497,Sunday,Summer,17,NORTHERN,"ARREST, CITED",-122.43254428059099,37.7828388666355,5,CDC,close,Pre-School,98616,0
78341,Thursday,Fall,8,SOUTHERN,"ARREST, BOOKED",-122.41356409174415,37.77951403006305,6,CC,very close,College,111279,1
66648,Friday,Summer,17,RICHMOND,"ARREST, CITED",-122.464279879446,37.7800332991006,1,IND,very far,Primary School,94610,0
79330,Sunday,Winter,4,SOUTHERN,"ARREST, BOOKED",-122.41265189435406,37.77951316688882,6,IND,very close,Pre-School,112729,4
69928,Tuesday,Summer,15,SOUTHERN,NONE,-122.420001436964,37.7740948566882,5,IND,far,High School,99249,2
75470,Tuesday,Winter,17,NORTHERN,"ARREST, BOOKED",-122.420078493883,37.7835214867196,6,CDC,very close,Pre-School,107098,1
66674,Saturday,Summer,23,PARK,"ARREST, BOOKED",-122.43307515240299,37.76419377902421,8,PS,far,Primary School,94644,2
81046,Saturday,Summer,14,NORTHERN,"ARREST, BOOKED",-122.42002147104692,37.787280707610776,2,CDC,far,Pre-School,115343,2
68589,Friday,Winter,8,BAYVIEW,"ARREST, BOOKED",-122.390577977348,37.7342439948771,10,PS,close,Primary School,97314,1
73900,Thursday,Summer,18,SOUTHERN,"ARREST, BOOKED",-122.40816295386401,37.780534538504895,6,IND,very far,Pre-School,104931,1
70786,Monday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.413631253258,37.7848053746211,6,CDC,close,Pre-School,100508,1
75699,Wednesday,Fall,18,MISSION,NONE,-122.41965834371,37.7642205603745,9,PS,far,Primary School,107416,1
74587,Sunday,Spring,16,NORTHERN,NONE,-122.430631050261,37.767573913800994,8,CDC,close,Pre-School,105886,3
70256,Saturday,Spring,18,MISSION,"ARREST, BOOKED",-122.406539115148,37.7564864109309,9,PS,far,High School,99714,4
66915,Tuesday,Fall,17,NORTHERN,"ARREST, BOOKED",-122.420332099593,37.7762075768262,5,IND,close,High School,94988,1
73020,Tuesday,Summer,13,PARK,"ARREST, BOOKED",-122.45512727517,37.7695200227183,5,IND,far,High School,103653,0
76278,Monday,Summer,15,INGLESIDE,"ARREST, BOOKED",-122.413826799773,37.73399510185671,9,IND,far,Primary School,108219,1
65944,Wednesday,Spring,21,TENDERLOIN,"ARREST, BOOKED",-122.416769999704,37.7795845776674,6,CDC,close,Pre-School,93621,1
79887,Saturday,Spring,8,MISSION,"ARREST, BOOKED",-122.41921295800756,37.76513396724985,9,PS,close,Primary School,113559,0
80883,Saturday,Fall,13,MISSION,"ARREST, BOOKED",-122.41423384903842,37.754098688206746,9,PS,close,Primary School,115090,0
71299,Thursday,Winter,20,BAYVIEW,"ARREST, BOOKED",-122.39129161489201,37.7304116196649,10,CDC,far,Pre-School,101221,1
67974,Tuesday,Winter,19,BAYVIEW,"ARREST, BOOKED",-122.395098403651,37.7213030940671,10,PS,far,Primary School,96455,1
82203,Thursday,Spring,15,TENDERLOIN,"ARREST, BOOKED",-122.4156949221336,37.782585196846725,6,CDC,close,Pre-School,117147,4
82242,Monday,Winter,12,TENDERLOIN,"ARREST, BOOKED",-122.41443315506254,37.78465763292555,6,CDC,close,Pre-School,117200,1
76608,Wednesday,Winter,14,SOUTHERN,"ARREST, BOOKED",-122.400101750163,37.7876898900758,6,CDC,very far,Pre-School,108691,2
68581,Wednesday,Winter,19,TENDERLOIN,"ARREST, BOOKED",-122.410955248906,37.7841399509594,6,IND,close,Primary School,97304,1
69135,Monday,Fall,1,MISSION,"ARREST, BOOKED",-122.416872883664,37.75876402011321,9,CDC,far,Pre-School,98104,1
83403,Thursday,Spring,9,TENDERLOIN,"ARREST, BOOKED",-122.4156949221336,37.782585196846725,6,CDC,close,Pre-School,118977,3
82285,Monday,Spring,13,MISSION,"ARREST, BOOKED",-122.4163897102833,37.765249115438266,9,PS,far,Primary School,117263,2
68869,Wednesday,Fall,9,MISSION,"ARREST, BOOKED",-122.426955631709,37.769247063207004,8,CDC,close,Pre-School,97721,0
65848,Sunday,Winter,13,TARAVAL,"ARREST, CITED",-122.48356927083799,37.7230650556781,7,CDC,very far,Pre-School,93490,0
70876,Thursday,Winter,19,MISSION,"ARREST, BOOKED",-122.419445310678,37.76271343275221,9,CDC,far,Pre-School,100634,4
81947,Thursday,Winter,10,SOUTHERN,"ARREST, BOOKED",-122.40816295385729,37.780534538527796,6,IND,very far,Pre-School,116727,2
77263,Monday,Winter,22,SOUTHERN,"ARREST, BOOKED",-122.407039055082,37.780756518359105,6,IND,very far,Pre-School,109677,2
78333,Tuesday,Summer,14,TENDERLOIN,"ARREST, BOOKED",-122.41306992639721,37.78202042558664,6,PS,very close,High School,111266,4
68061,Saturday,Winter,9,MISSION,"ARREST, BOOKED",-122.435573154199,37.7609106220681,8,IND,close,Primary School,96575,2
68282,Monday,Fall,6,TENDERLOIN,"ARREST, BOOKED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,96895,2
70781,Monday,Winter,15,TENDERLOIN,"ARREST, BOOKED",-122.415885065788,37.783516056415294,6,CDC,close,Pre-School,100499,1
64016,Saturday,Fall,22,TENDERLOIN,"ARREST, BOOKED",-122.40984944165501,37.78327552025671,6,IND,far,Primary School,90934,1
65373,Monday,Summer,13,INGLESIDE,"ARREST, CITED",-122.41714480239901,37.7121502932531,10,CDC,far,Pre-School,92815,2
77400,Saturday,Fall,19,SOUTHERN,"ARREST, BOOKED",-122.411979487494,37.7809039696758,6,IND,close,Primary School,109898,0
81527,Friday,Winter,14,MISSION,"ARREST, BOOKED",-122.40570961019178,37.76719952529447,10,IND,close,Primary School,116090,2
75527,Sunday,Spring,23,NORTHERN,"ARREST, BOOKED",-122.428950032735,37.767502732684605,8,IND,close,High School,107178,2
78963,Friday,Spring,19,SOUTHERN,"ARREST, BOOKED",-122.41471429557896,37.7762310404758,6,CDC,far,Pre-School,112216,1
70004,Monday,Winter,20,INGLESIDE,"ARREST, BOOKED",-122.41877047993601,37.7107332124,10,CDC,close,Pre-School,99355,1
76566,Thursday,Fall,17,INGLESIDE,"ARREST, BOOKED",-122.43031883151001,37.7466403335158,8,IND,far,Pre-School,108630,2
71990,Monday,Winter,12,SOUTHERN,"ARREST, BOOKED",-122.41431785788099,37.7799444052046,6,CC,very close,College,102218,1
80135,Friday,Winter,21,SOUTHERN,"ARREST, BOOKED",-122.40816295385729,37.780534538527796,6,IND,very far,Pre-School,113941,2
71770,Monday,Winter,16,TENDERLOIN,"ARREST, BOOKED",-122.413069926397,37.7820204255866,6,PS,very close,High School,101904,4
71546,Tuesday,Spring,16,CENTRAL,NONE,-122.404767635853,37.794664653815396,3,PS,very close,Primary School,101582,0
68751,Friday,Winter,14,MISSION,"ARREST, BOOKED",-122.411332885127,37.7642516851931,9,CDC,very close,Pre-School,97544,1
79052,Thursday,Spring,18,TENDERLOIN,"ARREST, BOOKED",-122.4143020525436,37.781863316866,6,CDC,very close,Pre-School,112335,4
82956,Saturday,Spring,9,MISSION,"ARREST, BOOKED",-122.42121339889023,37.76819769772453,8,IND,close,Primary School,118278,2
78746,Friday,Fall,11,SOUTHERN,"ARREST, BOOKED",-122.41356409174415,37.77951403006305,6,CC,very close,College,111873,4
69316,Saturday,Winter,22,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,98352,1
74235,Sunday,Spring,18,PARK,"ARREST, BOOKED",-122.443982919126,37.7761735426766,5,CDC,far,Pre-School,105391,1
70713,Monday,Spring,22,TENDERLOIN,"ARREST, BOOKED",-122.41443315507,37.7846576329026,6,CDC,close,Pre-School,100396,1
76607,Saturday,Summer,23,MISSION,NONE,-122.419331147814,37.76226433574229,9,CDC,close,Pre-School,108690,0
82238,Saturday,Spring,18,SOUTHERN,"ARREST, BOOKED",-122.40928602093256,37.779659320953066,6,IND,far,Pre-School,117194,4
72989,Sunday,Summer,13,PARK,"ARREST, CITED",-122.439037573428,37.776802154003896,5,CDC,very close,Pre-School,103604,0
78017,Saturday,Winter,2,BAYVIEW,"ARREST, BOOKED",-122.39357330321121,37.72697977373058,10,PS,very far,Primary School,110786,0
74298,Thursday,Winter,13,NORTHERN,"ARREST, BOOKED",-122.41790397757099,37.7851670875288,6,CDC,far,Pre-School,105491,1
81818,Wednesday,Winter,19,NORTHERN,"ARREST, BOOKED",-122.43300051210785,37.790022107841146,2,CDC,close,Pre-School,116540,4
74464,Tuesday,Spring,7,SOUTHERN,"ARREST, BOOKED",-122.40924767554701,37.7813987340892,6,IND,very far,Pre-School,105715,1
68195,Thursday,Spring,16,TENDERLOIN,"ARREST, CITED",-122.413259498719,37.7829514828801,6,IND,very close,Primary School,96763,0
74421,Friday,Spring,0,NORTHERN,"ARREST, BOOKED",-122.420818330445,37.782894645091204,6,CDC,close,Pre-School,105656,1
79511,Wednesday,Winter,12,RICHMOND,"ARREST, BOOKED",-122.50989541823887,37.772313197681385,1,CDC,close,Pre-School,112998,4
69194,Thursday,Spring,20,BAYVIEW,"ARREST, BOOKED",-122.389038124217,37.732919999818,10,CDC,close,Pre-School,98189,1
82494,Thursday,Winter,14,MISSION,"ARREST, BOOKED",-122.41967178029562,37.76505012146682,9,PS,close,Primary School,117567,1
68444,Thursday,Spring,0,BAYVIEW,NONE,-122.383248801195,37.726799157565,10,PS,very far,Primary School,97106,1
78954,Monday,Spring,15,SOUTHERN,"ARREST, BOOKED",-122.40787711735226,37.780387501355456,6,IND,very far,Pre-School,112204,2
78408,Wednesday,Winter,15,PARK,"ARREST, BOOKED",-122.45270634032178,37.769215670589396,5,IND,close,High School,111385,0
77534,Monday,Fall,12,SOUTHERN,"ARREST, BOOKED",-122.407163046954,37.7797376338991,6,PS,very far,Primary School,110103,4
75573,Tuesday,Fall,21,CENTRAL,"ARREST, BOOKED",-122.417295322526,37.7862578545865,6,CDC,very far,Pre-School,107234,2
81136,Saturday,Spring,6,TENDERLOIN,"ARREST, BOOKED",-122.41474383538244,37.778719262789004,6,CC,close,College,115477,1
63967,Saturday,Winter,19,NORTHERN,"ARREST, BOOKED",-122.431028702713,37.7658672394532,8,PS,far,Primary School,90859,2
76892,Thursday,Fall,10,PARK,"ARREST, BOOKED",-122.434747874831,37.7724629059347,5,PS,far,High School,109112,2
76823,Wednesday,Spring,17,SOUTHERN,"ARREST, BOOKED",-122.41133956255699,37.7812707434494,6,IND,close,Primary School,109002,0
67489,Sunday,Fall,2,MISSION,"ARREST, BOOKED",-122.412420102277,37.7654893909554,9,CDC,close,Pre-School,95794,2
65999,Wednesday,Spring,9,MISSION,"ARREST, BOOKED",-122.41814111943998,37.749829290906,9,PS,very close,Pre-School,93701,1
75760,Friday,Summer,21,RICHMOND,"ARREST, BOOKED",-122.43797800823499,37.7884353561249,2,CDC,very close,Pre-School,107502,1
78892,Sunday,Spring,11,TENDERLOIN,"ARREST, BOOKED",-122.41512783760777,37.77978706764948,6,CC,very close,College,112107,1
68974,Friday,Fall,18,TENDERLOIN,NONE,-122.415721688006,37.7830679886919,6,CDC,close,Pre-School,97878,1
64580,Wednesday,Spring,9,BAYVIEW,"ARREST, BOOKED",-122.390060175267,37.733432175289,10,PS,close,Primary School,91721,0
78026,Wednesday,Summer,9,NORTHERN,"ARREST, BOOKED",-122.41918309636223,37.78309982445922,6,CDC,close,Pre-School,110801,1
63780,Thursday,Spring,19,TENDERLOIN,"ARREST, BOOKED",-122.412970537591,37.78578837668879,6,CDC,close,Pre-School,90609,1
82542,Tuesday,Fall,10,SOUTHERN,"ARREST, BOOKED",-122.41445776463388,37.776508037023284,6,CDC,far,Pre-School,117633,2
69422,Sunday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.412054141237,37.7816136403158,6,PS,close,High School,98510,0
81586,Saturday,Winter,8,SOUTHERN,"ARREST, BOOKED",-122.41316085096972,37.77745666118072,6,CDC,close,Pre-School,116180,1
76582,Friday,Winter,9,TENDERLOIN,"ARREST, BOOKED",-122.41126513684999,37.782139268152214,6,PS,close,High School,108658,1
70949,Tuesday,Winter,14,TENDERLOIN,NONE,-122.413869632561,37.781862188279206,6,CDC,very close,Pre-School,100727,1
82596,Monday,Spring,15,SOUTHERN,"ARREST, BOOKED",-122.41471429557896,37.7762310404758,6,CDC,far,Pre-School,117712,1
65601,Wednesday,Winter,22,NORTHERN,PROSECUTED FOR LESSER OFFENSE,-122.42812986551901,37.7814240041364,5,CDC,close,Pre-School,93130,0
74765,Sunday,Summer,18,TENDERLOIN,JUVENILE CITED,-122.407244087032,37.7865647607685,6,CC,very far,College,106134,0
68734,Monday,Winter,11,TENDERLOIN,"ARREST, BOOKED",-122.413893155951,37.782346520672995,6,CDC,very close,Pre-School,97523,4
64164,Wednesday,Winter,16,TENDERLOIN,"ARREST, BOOKED",-122.413069926397,37.7820204255866,6,PS,very close,High School,91138,4
69756,Sunday,Spring,16,BAYVIEW,"ARREST, BOOKED",-122.38269058786899,37.727426135786,10,PS,very far,Primary School,98996,1
64682,Wednesday,Winter,23,NORTHERN,"ARREST, BOOKED",-122.420120319204,37.787757060241105,2,CDC,far,Pre-School,91868,1
70408,Wednesday,Spring,1,NORTHERN,"ARREST, BOOKED",-122.42260112019,37.7750203945871,5,IND,very close,Primary School,99944,1
68199,Friday,Spring,12,TENDERLOIN,"ARREST, BOOKED",-122.414406029855,37.7841907151119,6,CDC,very close,Pre-School,96767,1
81763,Thursday,Winter,16,NORTHERN,"ARREST, BOOKED",-122.41836018197365,37.78314989782107,6,CDC,close,Pre-School,116452,1
82711,Monday,Spring,14,PARK,"ARREST, BOOKED",-122.4461436720392,37.77005271823719,5,IND,close,High School,117876,0
67812,Tuesday,Spring,19,TENDERLOIN,"ARREST, BOOKED",-122.414242955907,37.783724025447796,6,CDC,very close,Pre-School,96236,2
69915,Thursday,Summer,21,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,99234,1
65525,Wednesday,Spring,10,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,93028,1
78932,Wednesday,Summer,14,NORTHERN,"ARREST, BOOKED",-122.42274920805923,37.78408280082423,5,IND,close,High School,112166,2
64539,Monday,Fall,17,TENDERLOIN,"ARREST, BOOKED",-122.413047972078,37.781911962829795,6,IND,very close,Primary School,91655,4
80743,Thursday,Winter,16,NORTHERN,"ARREST, BOOKED",-122.417974936977,37.78588551650921,6,CDC,far,Pre-School,114878,1
73415,Wednesday,Spring,16,INGLESIDE,"ARREST, BOOKED",-122.43972363698799,37.71801106651621,11,PS,very far,High School,104236,1
77268,Tuesday,Winter,18,TENDERLOIN,"ARREST, BOOKED",-122.414056291891,37.7827931071006,6,CDC,very close,Pre-School,109684,0
74391,Monday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.410955248913,37.7841399509365,6,IND,close,Primary School,105614,2
74665,Thursday,Spring,8,INGLESIDE,JUVENILE CITED,-122.44000661153099,37.721804883554704,11,PS,close,High School,106001,0
82229,Wednesday,Fall,9,BAYVIEW,"ARREST, BOOKED",-122.39097173455052,37.73401521807227,10,PS,far,Primary School,117180,0
64039,Saturday,Spring,10,MISSION,"ARREST, BOOKED",-122.419671780303,37.7650501214714,9,PS,close,Primary School,90964,1
73600,Sunday,Winter,11,MISSION,NONE,-122.41952899882601,37.762877666705606,9,CDC,far,Pre-School,104496,1
64766,Wednesday,Spring,0,TENDERLOIN,"ARREST, BOOKED",-122.417903977564,37.785167087551706,6,CDC,far,Pre-School,91987,1
69552,Friday,Summer,18,INGLESIDE,NONE,-122.431071090839,37.7438421819383,8,PS,close,Primary School,98695,1
65539,Tuesday,Fall,19,NORTHERN,"ARREST, BOOKED",-122.41824964748001,37.7872715205959,3,PS,far,Primary School,93046,2
78943,Wednesday,Spring,14,SOUTHERN,"ARREST, BOOKED",-122.40331316338845,37.779377841254004,6,PS,far,High School,112180,4
72028,Wednesday,Winter,19,TENDERLOIN,"ARREST, BOOKED",-122.41753069698,37.78331075399689,6,CDC,far,Pre-School,102273,3
73994,Friday,Winter,21,NORTHERN,"ARREST, BOOKED",-122.418940110957,37.7860492230028,6,CDC,far,Pre-School,105055,2
73356,Monday,Fall,17,TENDERLOIN,"ARREST, CITED",-122.415533007999,37.7821372997842,6,CDC,close,Pre-School,104145,1
71972,Sunday,Summer,6,TENDERLOIN,"ARREST, BOOKED",-122.413893155951,37.782346520672995,6,CDC,very close,Pre-School,102197,4
77807,Wednesday,Fall,0,SOUTHERN,"ARREST, BOOKED",-122.416991089644,37.777074192255995,6,CDC,very close,Pre-School,110490,0
82675,Wednesday,Fall,11,TENDERLOIN,JUVENILE BOOKED,-122.41421780432242,37.783259329502506,6,CDC,close,Pre-School,117829,2
