,DayOfWeek,Date,Time,PdDistrict,Resolution,X,Y,Supervisor District,General Type,Distance,School Type,Sample num,Descript
24289,Sunday,Spring,18,MISSION,"ARREST, BOOKED",-122.421057854839,37.766598778147795,9,PS,close,Primary School,34735,1
11910,Thursday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.411593095704,37.78305295107821,6,IND,very close,Primary School,17171,1
8065,Thursday,Spring,18,BAYVIEW,"ARREST, CITED",-122.380268162997,37.7289171340996,10,CDC,very far,Pre-School,11657,0
8696,Tuesday,Winter,16,PARK,"ARREST, BOOKED",-122.45353456066002,37.76916629780521,5,IND,close,High School,12537,0
1085,Sunday,Spring,21,CENTRAL,"ARREST, BOOKED",-122.417019320691,37.7891095538736,3,PS,far,Primary School,1514,1
25396,Friday,Fall,19,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,36282,0
23978,Tuesday,Summer,23,TENDERLOIN,"ARREST, BOOKED",-122.410955248913,37.7841399509365,6,IND,close,Primary School,34293,0
10346,Sunday,Summer,0,TENDERLOIN,"ARREST, BOOKED",-122.413609328985,37.784696907904,6,CDC,very close,Pre-School,14910,1
21429,Thursday,Winter,21,BAYVIEW,NONE,-122.39257347213001,37.718814535029395,10,CDC,close,Pre-School,30734,1
719,Friday,Winter,20,TENDERLOIN,"ARREST, BOOKED",-122.415885065788,37.783516056415294,6,CDC,close,Pre-School,1003,0
10579,Monday,Winter,16,MISSION,"ARREST, BOOKED",-122.426318512484,37.763969271314295,8,IND,close,Primary School,15251,0
8870,Tuesday,Spring,15,SOUTHERN,"ARREST, BOOKED",-122.408595110869,37.7837069301545,6,IND,very far,Primary School,12755,0
23255,Friday,Spring,7,TENDERLOIN,"ARREST, BOOKED",-122.414056291898,37.7827931070777,6,CDC,very close,Pre-School,33281,4
15644,Friday,Spring,13,NORTHERN,"ARREST, BOOKED",-122.44551182895201,37.7991106732401,2,IND,very far,Primary School,22488,1
27918,Wednesday,Spring,14,TENDERLOIN,"ARREST, BOOKED",-122.413869632554,37.7818621883021,6,CDC,very close,Pre-School,39859,4
22016,Friday,Winter,12,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,31544,1
7161,Tuesday,Fall,21,TENDERLOIN,"ARREST, BOOKED",-122.409313111431,37.784347851315104,6,CDC,far,Pre-School,10328,3
24099,Sunday,Spring,18,SOUTHERN,NONE,-122.408466556173,37.7807008318778,6,IND,very far,Pre-School,34467,2
25994,Thursday,Spring,18,MISSION,"ARREST, BOOKED",-122.420562762663,37.7627003582299,8,CDC,far,Pre-School,37141,2
21207,Sunday,Spring,21,CENTRAL,"ARREST, BOOKED",-122.418537074676,37.806151593561104,3,CDC,far,Pre-School,30432,0
5706,Saturday,Spring,0,NORTHERN,"ARREST, BOOKED",-122.418229899721,37.7784895366813,6,CDC,close,Pre-School,8268,2
19107,Saturday,Spring,14,TENDERLOIN,"ARREST, BOOKED",-122.412569415086,37.7858955061569,6,CDC,close,Pre-School,27439,1
5020,Tuesday,Summer,20,INGLESIDE,"ARREST, BOOKED",-122.410367038312,37.741360769138,9,PS,very far,Primary School,7247,2
12572,Thursday,Fall,14,BAYVIEW,"ARREST, BOOKED",-122.390521939554,37.7375439838695,10,CDC,far,Pre-School,18137,1
5556,Thursday,Spring,17,NORTHERN,"ARREST, BOOKED",-122.421798040888,37.7964404207928,2,IND,far,Primary School,8055,4
12730,Friday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.40891322980801,37.781211650766295,6,IND,very far,Pre-School,18371,2
5223,Friday,Summer,9,SOUTHERN,"ARREST, BOOKED",-122.411979487494,37.7809039696758,6,IND,close,Primary School,7553,0
24358,Tuesday,Summer,15,TENDERLOIN,NONE,-122.41421780432199,37.7832593295025,6,CDC,close,Pre-School,34829,4
11479,Saturday,Summer,12,TENDERLOIN,"ARREST, BOOKED",-122.410689907787,37.7824948907735,6,IND,close,Primary School,16546,1
24094,Tuesday,Fall,21,TENDERLOIN,"ARREST, BOOKED",-122.415885065788,37.783516056415294,6,CDC,close,Pre-School,34462,1
1914,Friday,Winter,16,NORTHERN,"ARREST, BOOKED",-122.420607225531,37.7862064515088,2,CDC,close,Pre-School,2680,1
15338,Wednesday,Winter,16,MISSION,NONE,-122.40668105726499,37.755343095442,9,PS,far,High School,22032,2
20135,Sunday,Fall,18,TENDERLOIN,"ARREST, BOOKED",-122.413069926397,37.7820204255866,6,PS,very close,High School,28940,4
1517,Tuesday,Fall,14,BAYVIEW,"ARREST, BOOKED",-122.389421299039,37.7293538492444,10,CDC,far,Pre-School,2134,0
8359,Saturday,Spring,19,TARAVAL,"ARREST, BOOKED",-122.46086054759701,37.7148410029985,11,PS,close,Primary School,12067,1
17108,Monday,Winter,10,SOUTHERN,NONE,-122.411071423064,37.7817511307229,6,PS,close,High School,24590,1
16002,Sunday,Summer,15,TARAVAL,"ARREST, BOOKED",-122.46267407319799,37.71459536479271,11,CDC,far,Pre-School,23006,1
3836,Sunday,Fall,17,SOUTHERN,"ARREST, CITED",-122.408595110869,37.7837069301545,6,IND,very far,Primary School,5432,0
9243,Saturday,Winter,3,TENDERLOIN,NONE,-122.413609328985,37.784696907904,6,CDC,very close,Pre-School,13288,1
14445,Sunday,Summer,7,SOUTHERN,"ARREST, CITED",-122.408437135288,37.781954394999794,6,IND,very far,Primary School,20798,0
26337,Thursday,Summer,10,RICHMOND,NONE,-122.46856416247,37.780821519541,1,IND,close,Primary School,37632,4
6624,Thursday,Winter,13,MISSION,"ARREST, BOOKED",-122.42038431514999,37.768304409458295,8,IND,far,Primary School,9558,1
25277,Thursday,Spring,10,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,36117,1
21066,Saturday,Summer,13,TENDERLOIN,"ARREST, BOOKED",-122.41426339037201,37.78175698479679,6,CDC,very close,Pre-School,30239,1
25224,Friday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.412054141237,37.7816136403158,6,PS,close,High School,36051,0
5393,Sunday,Summer,16,NORTHERN,"ARREST, BOOKED",-122.417885441042,37.785437847196796,6,CDC,far,Pre-School,7804,1
1267,Sunday,Summer,17,NORTHERN,"ARREST, CITED",-122.425891675136,37.7745985956747,5,IND,close,High School,1774,0
5527,Tuesday,Fall,13,MISSION,"ARREST, BOOKED",-122.418694905088,37.74824538358239,9,CDC,very close,Pre-School,8011,5
8566,Saturday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.41431222924,37.77983391835871,6,CC,very close,College,12352,1
3319,Tuesday,Summer,19,SOUTHERN,NONE,-122.408595110869,37.7837069301545,6,IND,very far,Primary School,4692,0
5649,Tuesday,Spring,12,INGLESIDE,"ARREST, BOOKED",-122.437810276236,37.7093377378102,11,PS,very far,Primary School,8183,2
4637,Tuesday,Spring,0,INGLESIDE,"ARREST, BOOKED",-122.41860971910201,37.7474453071495,9,CDC,very close,Pre-School,6699,2
13434,Saturday,Fall,1,NORTHERN,"ARREST, BOOKED",-122.42296894838199,37.7944069848967,2,IND,close,Primary School,19365,2
13654,Wednesday,Fall,9,SOUTHERN,"ARREST, BOOKED",-122.413564091744,37.779514030063,6,CC,very close,College,19674,1
17565,Saturday,Spring,0,BAYVIEW,"ARREST, BOOKED",-122.39361328485501,37.7627549475679,10,PS,very far,Primary School,25239,0
3055,Tuesday,Summer,5,TARAVAL,"ARREST, BOOKED",-122.508200886817,37.761239153640496,4,CDC,very far,Pre-School,4314,2
22128,Tuesday,Spring,9,TENDERLOIN,"ARREST, BOOKED",-122.412224164736,37.7820729312029,6,PS,very close,High School,31702,0
5230,Friday,Summer,15,TENDERLOIN,NONE,-122.411800134753,37.784089036686794,6,IND,very close,Primary School,7560,1
3042,Friday,Spring,17,NORTHERN,"ARREST, BOOKED",-122.417885441042,37.785437847196796,6,CDC,far,Pre-School,4294,1
17419,Monday,Summer,10,BAYVIEW,"ARREST, CITED",-122.39048429849701,37.740819670966,10,CDC,very far,Pre-School,25032,4
15620,Sunday,Summer,17,PARK,"ARREST, BOOKED",-122.450709919144,37.7695262270693,5,IND,far,High School,22454,0
3365,Thursday,Summer,15,CENTRAL,"ARREST, BOOKED",-122.408034830311,37.7907401544868,3,IND,close,Primary School,4761,1
19050,Sunday,Summer,13,TENDERLOIN,"ARREST, BOOKED",-122.414056291891,37.7827931071006,6,CDC,very close,Pre-School,27357,4
1566,Tuesday,Fall,19,TENDERLOIN,"ARREST, BOOKED",-122.414056291891,37.7827931071006,6,CDC,very close,Pre-School,2196,3
23970,Wednesday,Spring,13,TENDERLOIN,"ARREST, BOOKED",-122.413069926397,37.7820204255866,6,PS,very close,High School,34277,4
28671,Saturday,Fall,16,TENDERLOIN,UNFOUNDED,-122.412224164736,37.7820729312029,6,PS,very close,High School,40919,0
14851,Thursday,Winter,13,SOUTHERN,"ARREST, BOOKED",-122.40994365498001,37.782031248512396,6,IND,far,Primary School,21357,1
16388,Tuesday,Spring,21,TENDERLOIN,"ARREST, BOOKED",-122.413237516676,37.78284302332129,6,IND,very close,Primary School,23550,4
13577,Monday,Summer,16,BAYVIEW,"ARREST, CITED",-122.39237966146798,37.7303863717611,10,PS,far,Primary School,19569,0
6356,Thursday,Winter,21,SOUTHERN,"ARREST, BOOKED",-122.40787711735202,37.7803875013555,6,IND,very far,Pre-School,9184,2
7215,Monday,Spring,18,TENDERLOIN,"ARREST, BOOKED",-122.41753069698,37.78331075399689,6,CDC,far,Pre-School,10411,1
18425,Thursday,Spring,13,TENDERLOIN,"ARREST, BOOKED",-122.414900544562,37.7827419623926,6,CDC,close,Pre-School,26475,1
3183,Monday,Summer,10,TENDERLOIN,"ARREST, BOOKED",-122.412596970637,37.7811192121542,6,IND,close,Primary School,4493,1
13730,Friday,Winter,12,MISSION,"ARREST, BOOKED",-122.419515708414,37.76342923285421,9,CDC,far,Pre-School,19782,1
15688,Saturday,Fall,14,MISSION,"ARREST, BOOKED",-122.42895003272699,37.7675027326801,8,IND,close,High School,22544,0
16169,Monday,Fall,9,TENDERLOIN,"ARREST, BOOKED",-122.40984944165501,37.78327552025671,6,IND,far,Primary School,23244,1
7774,Monday,Spring,2,NORTHERN,"ARREST, BOOKED",-122.41827417166,37.7870372043685,3,PS,far,Primary School,11246,1
7613,Tuesday,Summer,21,TENDERLOIN,"ARREST, BOOKED",-122.413631253258,37.7848053746211,6,CDC,close,Pre-School,11008,1
13721,Saturday,Summer,18,MISSION,"ARREST, BOOKED",-122.419827929969,37.7666737551881,9,PS,close,Primary School,19772,1
4264,Wednesday,Spring,12,TENDERLOIN,"ARREST, BOOKED",-122.415127837608,37.7797870676495,6,CC,very close,College,6111,4
26817,Wednesday,Summer,16,TENDERLOIN,"ARREST, BOOKED",-122.413869632554,37.7818621883021,6,CDC,very close,Pre-School,38288,4
27053,Saturday,Winter,21,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,38625,5
3536,Saturday,Summer,17,NORTHERN,"ARREST, BOOKED",-122.417885441042,37.785437847196796,6,CDC,far,Pre-School,4996,1
16282,Wednesday,Spring,22,MISSION,"ARREST, BOOKED",-122.40424331738001,37.751845996887496,10,PS,very close,Primary School,23404,0
6920,Friday,Summer,16,TENDERLOIN,"ARREST, BOOKED",-122.413869632554,37.7818621883021,6,CDC,very close,Pre-School,9979,4
20788,Wednesday,Spring,22,TENDERLOIN,"ARREST, BOOKED",-122.41771034473301,37.7842362877657,6,CDC,far,Pre-School,29848,1
29406,Tuesday,Winter,15,MISSION,"ARREST, BOOKED",-122.426955631709,37.769247063207004,8,CDC,close,Pre-School,41976,6
14872,Saturday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.41431222924,37.77983391835871,6,CC,very close,College,21386,1
23094,Monday,Winter,16,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,33036,1
25904,Saturday,Winter,13,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190013,6,IND,close,Primary School,37014,1
13241,Monday,Summer,5,INGLESIDE,"ARREST, BOOKED",-122.42588350725,37.7340533952742,8,CDC,far,Pre-School,19096,2
454,Thursday,Winter,16,PARK,"ARREST, BOOKED",-122.44778307055901,37.769954950346495,5,IND,close,High School,658,0
19536,Tuesday,Summer,14,NORTHERN,"ARREST, BOOKED",-122.417903977564,37.785167087551706,6,CDC,far,Pre-School,28048,1
23060,Saturday,Fall,0,SOUTHERN,"ARREST, BOOKED",-122.403860419019,37.77981372039329,6,PS,very far,Primary School,32991,1
3109,Tuesday,Summer,16,TENDERLOIN,"ARREST, BOOKED",-122.41506687647,37.7835634796332,6,CDC,close,Pre-School,4393,2
3732,Friday,Fall,14,PARK,"ARREST, BOOKED",-122.453512911126,37.7686969786551,5,IND,far,High School,5286,0
24232,Friday,Spring,16,TENDERLOIN,"ARREST, BOOKED",-122.411615075408,37.7831614109395,6,IND,very close,Primary School,34644,2
13409,Monday,Winter,17,BAYVIEW,"ARREST, BOOKED",-122.37551296863501,37.730806609582,10,CDC,far,Pre-School,19329,2
22090,Wednesday,Winter,12,TENDERLOIN,"ARREST, BOOKED",-122.40984944165501,37.78327552025671,6,IND,far,Primary School,31647,1
5131,Monday,Summer,19,MISSION,"ARREST, BOOKED",-122.41952036788601,37.764228935718,9,PS,far,Primary School,7415,2
17274,Friday,Summer,18,INGLESIDE,"ARREST, BOOKED",-122.42039487496,37.744688222803,9,CDC,far,Pre-School,24821,0
27344,Thursday,Spring,12,TARAVAL,"ARREST, BOOKED",-122.481825737446,37.7549230942143,4,CDC,far,Pre-School,39047,0
16063,Saturday,Fall,19,NORTHERN,"ARREST, BOOKED",-122.416583456133,37.778659154150795,6,CDC,close,Pre-School,23085,0
17877,Sunday,Fall,15,BAYVIEW,"ARREST, BOOKED",-122.390521939597,37.737543983901,10,CDC,far,Pre-School,25677,1
25949,Saturday,Winter,9,TENDERLOIN,"ARREST, BOOKED",-122.413047972078,37.781911962829795,6,IND,very close,Primary School,37075,4
14661,Friday,Spring,12,TENDERLOIN,"ARREST, BOOKED",-122.415694922134,37.7825851968467,6,CDC,close,Pre-School,21103,4
14776,Tuesday,Winter,18,TARAVAL,NONE,-122.508062730307,37.7612452855339,4,CDC,very far,Pre-School,21257,0
25707,Wednesday,Summer,20,TARAVAL,"ARREST, BOOKED",-122.456139817644,37.7218453001655,11,IND,very far,Primary School,36736,0
12712,Saturday,Fall,13,TENDERLOIN,"ARREST, BOOKED",-122.415508242782,37.7816542806076,6,CDC,close,Pre-School,18346,1
26108,Friday,Fall,22,MISSION,"ARREST, BOOKED",-122.419671780303,37.7650501214714,9,PS,close,Primary School,37314,4
20210,Thursday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.415694922134,37.7825851968467,6,CDC,close,Pre-School,29047,1
2138,Monday,Winter,0,TENDERLOIN,"ARREST, CITED",-122.414081138014,37.7832767266062,6,CDC,close,Pre-School,3001,1
9955,Tuesday,Winter,17,NORTHERN,"ARREST, BOOKED",-122.419159190984,37.7833430636234,6,CDC,close,Pre-School,14333,1
2403,Monday,Spring,15,TENDERLOIN,"ARREST, BOOKED",-122.41487855905001,37.7826335031541,6,CDC,close,Pre-School,3381,4
8275,Tuesday,Winter,15,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,11949,2
16042,Saturday,Fall,16,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,23058,1
19381,Tuesday,Summer,18,BAYVIEW,"ARREST, BOOKED",-122.392217325531,37.7356625997558,10,CC,far,College,27822,1
11374,Tuesday,Summer,13,MISSION,"ARREST, BOOKED",-122.420562762663,37.7627003582299,8,CDC,far,Pre-School,16402,1
22303,Sunday,Spring,17,BAYVIEW,"ARREST, BOOKED",-122.39239340391501,37.733745156808894,10,PS,far,Primary School,31939,1
3172,Friday,Summer,9,BAYVIEW,"ARREST, BOOKED",-122.391735595633,37.7220943663259,10,CDC,very far,Pre-School,4478,4
20622,Tuesday,Spring,10,NORTHERN,NONE,-122.43176548943899,37.778631113124796,5,CDC,far,Pre-School,29624,1
11156,Sunday,Fall,15,TENDERLOIN,"ARREST, BOOKED",-122.41431222924,37.77983391835871,6,CC,very close,College,16086,1
29575,Wednesday,Fall,16,TENDERLOIN,"ARREST, BOOKED",-122.41260623089799,37.7810067957738,6,IND,close,Primary School,42218,0
17352,Friday,Spring,16,TENDERLOIN,"ARREST, BOOKED",-122.410955248913,37.7841399509365,6,IND,close,Primary School,24936,1
